	tweet_id	name	floofer	pupper	puppo	jpg_url	img_num
1116	707983188426153984	None	None	None	None		
1117	707969809498152960	Rufus	None	None	None		
1118	707776935007539200	Sadie	None	None	None		
1119	707741517457260545	None	None	None	None		
1120	707738799544082433	None	None	None	None		
1121	707693576495472641	Jiminus	None	None	None		
1122	707629649552134146	None	None	None	None		
1123	707610948723478529	Harper	None	None	None		
1124	707420581654872064	Keurig	None	None	None		
1125	707411934438625280	None	None	pupper	None		
1126	707387676719185920	Clarkus	None	None	None		
1127	707377100785885184	None	None	None	None		
1128	707315916783140866	Finnegus	None	pupper	None		
1129	707297311098011648	Cassie	None	None	None		
1130	707059547140169728	Cupcake	None	None	None		
1131	707038192327901184	Kathmandu	None	None	None		
1132	707021089608753152	Tucker	None	None	None		
1133	707014260413456384	Ellie	None	None	None		
1134	706904523814649856	None	None	None	None		
1135	706901761596989440	Elliot	None	None	None		
1136	706681918348251136	Katie	None	None	None		
1137	706644897839910912	Shadow	None	None	None		
1138	706593038911545345	None	None	None	None		
1139	706538006853918722	Oliver	None	None	None		
1140	706516534877929472	None	None	None	None		
1141	706346369204748288	Koda	None	None	None		
1142	706310011488698368	None	None	pupper	None		
1143	706291001778950144	None	None	None	None		
1144	706265994973601792	Kara	None	None	None		
1145	706169069255446529	None	None	None	None		
1146	706166467411222528	Dexter	None	None	None		
1147	706153300320784384	Layla	None	None	None		
1148	705975130514706432	Adele	None	pupper	None		
1149	705970349788291072	Lucy	None	None	None		
1150	705898680587526145	Max	None	None	None		
1151	705786532653883392	None	None	pupper	None		
1152	705591895322394625	None	None	None	None		
1153	705475953783398401	Zara	None	None	None		
1154	705442520700944385	Cooper	None	None	None		
1155	705428427625635840	Ambrose	None	pupper	None		
1156	705239209544720384	Jimothy	None	None	None		
1157	705223444686888960	Bode	None	None	None		
1158	705102439679201280	Terrenth	None	None	None		
1159	705066031337840642	Reese	None	None	None		
1160	704871453724954624	None	None	None	None		
1161	704859558691414016	a	None	pupper	None		
1162	704847917308362754	None	None	None	None		
1163	704819833553219584	Chesterson	None	None	None		
1164	704761120771465216	None	None	pupper	None		
1165	704499785726889984	None	None	None	None		
1166	704491224099647488	None	None	None	None		
1167	704480331685040129	Lucia	None	None	None		
1168	704364645503647744	Bisquick	None	None	None		
1169	704347321748819968	Ralphson	None	pupper	None		
1170	704134088924532736	None	None	pupper	None		
1171	704113298707505153	Stanley	None	None	None		
1172	704054845121142784	a	None	None	None		
1173	703774238772166656	None	None	None	None		
1174	703769065844768768	None	None	None	None		
1175	703631701117943808	Bella	None	None	None		
1176	703611486317502464	Scooter	None	pupper	None		
1177	703425003149250560	None	None	None	None		
1178	703407252292673536	None	None	pupper	None		
1179	703382836347330562	Charlie	None	None	None		
1180	703356393781329922	Socks	None	None	None		
1181	703268521220972544	None	None	pupper	None		
1182	703079050210877440	a	None	None	None		
1183	703041949650034688	an	None	None	None		
1184	702932127499816960	Chip	None	None	None		
1185	702899151802126337	Luna	None	None	None		
1186	702684942141153280	Lucy	None	None	None		
1187	702671118226825216	Rambo	None	None	None		
1188	702598099714314240	Sansa	None	pupper	None		
1189	702539513671897089	a	None	None	None		
1190	702332542343577600	Rudy	None	None	None		
1191	702321140488925184	None	None	None	None		
1192	702276748847800320	None	None	None	None		
1193	702217446468493312	None	None	None	None		
1194	701981390485725185	Fiji	None	None	None		
1195	701952816642965504	Rilo	None	None	None		
1196	701889187134500865	Bilbo	None	None	None		
1197	701805642395348998	None	None	pupper	None		
1198	701601587219795968	Coopson	None	None	None		
1199	701570477911896070	Yoda	None	None	None		
1200	701545186879471618	Millie	None	pupper	None		
1201	701214700881756160	None	None	None	None		
1202	700890391244103680	Chet	None	None	None		
1203	700864154249383937	a	None	pupper	None		
1204	700847567345688576	Crouton	None	None	None		
1205	700796979434098688	Daniel	None	None	None		
1206	700747788515020802	very	None	None	None		
1207	700518061187723268	Vincent	None	None	None		
1208	700505138482569216	Kaia	None	None	None		
1209	700462010979500032	Murphy	None	None	None		
1210	700167517596164096	Dotsy	None	None	None		
1211	700151421916807169	None	None	pupper	None		
1212	700143752053182464	None	None	pupper	None		
1213	700062718104104960	Eazy	None	None	None		
1214	700029284593901568	Coops	None	None	None		
1215	700002074055016451	Thumas	None	None	None		
1216	699801817392291840	Cooper	None	pupper	None		
1217	699788877217865730	Nala	None	None	None		
1218	699779630832685056	None	None	None	None		
1219	699775878809702401	Fillup	None	None	None		
1220	699691744225525762	Dave	None	None	None		
1221	699446877801091073	Archie	None	None	None		
1222	699434518667751424	None	None	pupper	None		
1223	699423671849451520	None	None	None	None		
1224	699413908797464576	Miley	None	None	None		
1225	699370870310113280	Calbert	None	None	None		
1226	699323444782047232	None	None	None	None		
1227	699088579889332224	Charl	None	None	None		
1228	699079609774645248	Reagan	None	None	None		
1229	699072405256409088	None	None	None	None		
1230	699060279947165696	Yukon	None	None	None		
1231	699036661657767936	None	None	pupper	None		
1232	698989035503689728	Oliver	None	None	None		
1233	698953797952008193	CeCe	None	None	None		
1234	698907974262222848	None	None	None	None		
1235	698710712454139905	Cuddles	None	None	None		
1236	698703483621523456	Rusty	None	None	None		
1237	698635131305795584	None	None	None	None		
1238	698549713696649216	Claude	None	None	None		
1239	698355670425473025	Jessiga	None	None	None		
1240	698342080612007937	Maximus	None	None	None		
1241	698262614669991936	Franklin	None	None	None		
1242	698195409219559425	Beau	None	None	None		
1243	698178924120031232	Lily	None	None	None		
1244	697995514407682048	None	None	None	None		
1245	697990423684476929	Doug	None	None	None		
1246	697943111201378304	Cassie	None	None	None		
1247	697881462549430272	Carter	None	None	None		
1248	697630435728322560	None	None	None	None		
1249	697616773278015490	None	None	pupper	None		
1250	697596423848730625	None	None	pupper	None		
1251	697575480820686848	Ole	None	None	None		
1252	697516214579523584	Pherb	None	None	None		
1253	697482927769255936	Blipson	None	None	None		
1254	697463031882764288	None	None	None	None		
1255	697270446429966336	Bentley	None	None	None		
1256	697259378236399616	getting	None	None	None		
1257	697255105972801536	Charlie	None	None	None		
1258	697242256848379904	Oakley	None	None	None		
1259	696900204696625153	Rosie	None	None	None		
1260	696894894812565505	None	None	None	None		
1261	696886256886657024	None	None	None	None		
1262	696877980375769088	Misty	None	pupper	None		
1263	696754882863349760	Reptar	None	None	None		
1264	696744641916489729	Klevin	None	None	None		
1265	696713835009417216	Trevith	None	pupper	None		
1266	696518437233913856	None	None	pupper	None		
1267	696490539101908992	None	None	None	None		
1268	696488710901260288	None	None	None	None		
1269	696405997980676096	Berb	None	None	None		
1270	696100768806522880	None	None	pupper	None		
1271	695816827381944320	None	None	None	None		
1272	695794761660297217	Wyatt	None	None	None		
1273	695767669421768709	None	None	None	None		
1274	695629776980148225	Calvin	None	None	None		
1275	695446424020918272	None	None	None	None		
1276	695409464418041856	Bob	None	None	None		
1277	695314793360662529	Colin	None	None	None		
1278	695095422348574720	just	None	pupper	None		
1279	695074328191332352	Lorenzo	None	pupper	None		
1280	695064344191721472	None	None	None	None		
1281	695051054296211456	Brian	None	None	None		
1282	694925794720792577	None	None	None	None		
1283	694905863685980160	Archie	None	None	None		
1284	694669722378485760	Phil	None	None	None		
1285	694356675654983680	None	None	pupper	None		
1286	694352839993344000	Oliviér	None	None	None		
1287	694342028726001664	None	None	None	None		
1288	694329668942569472	Grady	None	pupper	None		
1289	694206574471057408	None	None	None	None		
1290	694183373896572928	Lola	None	None	None		
1291	694001791655137281	Chester	None	None	None		
1292	693993230313091072	None	None	None	None		
1293	693942351086120961	Kobe	None	None	None		
1294	693647888581312512	None	None	None	None		
1295	693644216740769793	None	None	None	None		
1296	693642232151285760	Freddery	None	None	None		
1297	693629975228977152	None	None	pupper	None		
1298	693622659251335168	None	None	None	None		
1299	693590843962331137	Phil	None	pupper	None		
1300	693582294167244802	None	None	None	None		
1301	693486665285931008	Lincoln	None	None	None		
1302	693280720173801472	Sadie	None	None	None		
1303	693267061318012928	Oscar	None	None	None		
1304	693262851218264065	None	None	pupper	None		
1305	693231807727280129	Bodie	None	None	None		
1306	693155686491000832	Dunkin	None	None	None		
1307	693109034023534592	None	None	None	None		
1308	693095443459342336	Milo	None	pupper	None		
1309	692919143163629568	None	None	None	None		
1310	692905862751522816	Wally	None	pupper	None		
1311	692901601640583168	None	None	None	None		
1312	692894228850999298	Tupawc	None	None	None		
1313	692828166163931137	None	None	pupper	None		
1314	692752401762250755	None	None	pupper	None		
1315	692568918515392513	Chester	None	None	None		
1316	692535307825213440	Amber	None	None	None		
1317	692530551048294401	Cody	None	None	None		
1318	692423280028966913	None	None	None	None		
1319	692417313023332352	Herschel	None	pupper	None		
1320	692187005137076224	a	None	None	None		
1321	692158366030913536	Edgar	None	None	None		
1322	692142790915014657	None	None	None	None		
1323	692041934689402880	Teddy	None	None	None		
1324	692017291282812928	Kingsley	None	None	None		
1325	691820333922455552	Brockly	None	None	None		
1326	691793053716221953	None	None	None	None		
1327	691756958957883396	None	None	None	None		
1328	691675652215414786	Richie	None	None	None		
1329	691483041324204033	None	None	None	None		
1330	691459709405118465	Leo	None	None	None		
1331	691444869282295808	Bailey	None	None	None		
1332	691416866452082688	None	None	None	None		
1333	691321916024623104	Molly	None	None	None		
1334	691096613310316544	None	None	None	None		
1335	691090071332753408	None	None	None	None		
1336	690989312272396288	None	None	None	None		
1337	690959652130045952	None	None	None	None		
1338	690938899477221376	None	None	None	None		
1339	690932576555528194	Buddy	None	None	None		
1340	690735892932222976	Peaches	None	None	None		
1341	690728923253055490	Vinscent	None	None	None		
1342	690690673629138944	Cedrick	None	None	None		
1343	690649993829576704	Hazel	None	None	None		
1344	690607260360429569	None	None	None	None		
1345	690597161306841088	Lolo	None	None	None		
1346	690400367696297985	Eriq	None	None	None		
1347	690374419777196032	Phred	None	None	None		
1348	690360449368465409	the	None	None	None		
1349	690348396616552449	Oddie	None	None	None		
1350	690248561355657216	Maxwell	None	None	None		
1351	690021994562220032	Geoff	None	None	None		
1352	690015576308211712	None	None	pupper	None		
1353	690005060500217858	None	None	None	None		
1354	689999384604450816	Covach	None	None	None		
1355	689993469801164801	None	floofer	None	None		
1356	689977555533848577	None	None	None	None		
1357	689905486972461056	Gizmo	None	pupper	None		
1358	689877686181715968	Durg	None	None	None		
1359	689835978131935233	Fynn	None	None	None		
1360	689661964914655233	Luca	None	None	None		
1361	689659372465688576	Ricky	None	None	None		
1362	689623661272240129	Lucy	None	pupper	None		
1363	689599056876867584	None	None	None	None		
1364	689557536375177216	None	None	None	None		
1365	689517482558820352	Carl	None	None	None		
1366	689289219123089408	None	None	None	None		
1367	689283819090870273	Chipson	None	None	None		
1368	689280876073582592	Herald	None	None	None		
1369	689275259254616065	Lucky	None	None	None		
1370	689255633275777024	Ferg	None	None	None		
1371	689154315265683456	None	None	None	None		
1372	689143371370250240	Trip	None	pupper	None		
1373	688916208532455424	None	None	pupper	None		
1374	688908934925697024	Clarence	None	None	None		
1375	688898160958271489	None	None	None	None		
1376	688894073864884227	Hamrick	None	pupper	None		
1377	688828561667567616	Brad	None	None	None		
1378	688804835492233216	None	None	None	None		
1379	688789766343622656	Pubert	None	None	None		
1380	688547210804498433	Frönq	None	None	None		
1381	688519176466644993	None	None	pupper	None		
1382	688385280030670848	Louis	None	None	None		
1383	688211956440801280	Derby	None	None	None		
1384	688179443353796608	Lizzie	None	pupper	None		
1385	688116655151435777	None	None	None	None		
1386	688064179421470721	Kilo	None	None	None		
1387	687841446767013888	None	None	None	None		
1388	687826841265172480	Louis	None	None	None		
1389	687818504314159109	None	None	pupper	None		
1390	687807801670897665	Trooper	None	None	None		
1391	687732144991551489	Ember	None	None	None		
1392	687704180304273409	Blakely	None	pupper	None		
1393	687664829264453632	Opal	None	None	None		
1394	687494652870668288	Marq	None	None	None		
1395	687480748861947905	None	None	None	None		
1396	687476254459715584	Curtis	None	pupper	None		
1397	687460506001633280	Kramer	None	None	None		
1398	687399393394311168	Barry	None	None	None		
1399	687317306314240000	Tyrone	None	None	None		
1400	687312378585812992	None	None	pupper	None		
1401	687127927494963200	Gordon	None	None	None		
1402	687124485711986689	Samson	None	None	None		
1403	687109925361856513	Baxter	None	None	None		
1404	687102708889812993	None	None	None	None		
1405	687096057537363968	None	None	pupper	None		
1406	686947101016735744	Jackson	None	None	None		
1407	686760001961103360	None	None	pupper	None		
1408	686749460672679938	None	None	None	None		
1409	686730991906516992	None	None	None	None		
1410	686683045143953408	Mona	None	pupper	None		
1411	686618349602762752	Olivia	None	pupper	None		
1412	686606069955735556	Horace	None	None	None		
1413	686394059078897668	None	None	None	None		
1414	686386521809772549	Crimson	None	None	None		
1415	686377065986265092	Birf	None	pupper	None		
1416	686358356425093120	None	None	None	None		
1417	686286779679375361	None	None	None	None		
1418	686050296934563840	Flávio	None	None	None		
1419	686035780142297088	None	None	None	None		
1420	686034024800862208	None	None	None	None		
1421	686007916130873345	None	None	pupper	None		
1422	686003207160610816	Hammond	None	None	None		
1423	685973236358713344	Lorelei	None	None	None		
1424	685943807276412928	the	None	pupper	None		
1425	685906723014619143	Olive	None	None	None		
1426	685681090388975616	None	None	None	None		
1427	685667379192414208	Marty	None	pupper	None		
1428	685663452032069632	Brooks	None	None	None		
1429	685641971164143616	Otis	None	pupper	None		
1430	685547936038666240	None	None	pupper	None		
1431	685532292383666176	None	None	None	None		
1432	685325112850124800	None	None	None	None		
1433	685321586178670592	Rocky	None	None	None		
1434	685315239903100929	None	None	None	None		
1435	685307451701334016	Petrick	floofer	None	None		
1436	685268753634967552	Hubertson	None	pupper	None		
1437	685198997565345792	Alfie	None	None	None		
1438	685169283572338688	Gerbald	None	pupper	None		
1439	684969860808454144	None	None	None	None		
1440	684959798585110529	Jerry	None	None	None		
1441	684940049151070208	Oreo	None	None	None		
1442	684926975086034944	Bruiser	None	None	None		
1443	684914660081053696	None	None	None	None		
1444	684902183876321280	Perry	None	None	None		
1445	684880619965411328	None	None	pupper	None		
1446	684830982659280897	None	None	pupper	None		
1447	684800227459624960	Theodore	None	None	None		
1448	684594889858887680	None	None	None	None		
1449	684588130326986752	None	None	pupper	None		
1450	684567543613382656	Bobby	None	None	None		
1451	684538444857667585	None	None	None	None		
1452	684481074559381504	Pippa	None	None	None		
1453	684460069371654144	Jeph	None	None	None		
1454	684241637099323392	Obi	None	None	None		
1455	684225744407494656	None	None	None	None		
1456	684222868335505415	None	None	None	None		
1457	684200372118904832	None	None	None	None		
1458	684195085588783105	Tino	None	None	None		
1459	684188786104872960	None	None	None	None		
1460	684177701129875456	Kulet	None	None	None		
1461	684147889187209216	Sweets	None	pupper	None		
1462	684122891630342144	None	None	None	None		
1463	684097758874210310	Lupe	None	None	None		
1464	683857920510050305	Sadie	None	None	None		
1465	683852578183077888	Tiger	None	None	None		
1466	683849932751646720	Jiminy	None	None	None		
1467	683834909291606017	None	None	pupper	None		
1468	683828599284170753	None	None	pupper	None		
1469	683773439333797890	Buddy	None	None	None		
1470	683742671509258241	Sebastian	None	None	None		
1471	683515932363329536	None	None	None	None		
1472	683498322573824003	Griffin	None	None	None		
1473	683481228088049664	Banjo	None	pupper	None		
1474	683462770029932544	None	None	pupper	None		
1475	683449695444799489	None	None	None	None		
1476	683391852557561860	Jack	None	None	None		
1477	683357973142474752	None	None	None	None		
1478	683142553609318400	Brandy	None	pupper	None		
1479	683111407806746624	Larry	None	pupper	None		
1480	683098815881154561	None	None	None	None		
1481	683078886620553216	None	None	pupper	None		
1482	683030066213818368	Lulu	None	None	None		
1483	682962037429899265	Darrel	None	None	None		
1484	682808988178739200	None	None	None	None		
1485	682788441537560576	None	None	pupper	None		
1486	682750546109968385	Taco	None	None	None		
1487	682697186228989953	None	None	None	None		
1488	682662431982772225	Joey	None	None	None		
1489	682638830361513985	None	None	None	None		
1490	682429480204398592	None	None	None	None		
1491	682406705142087680	Patrick	None	pupper	None		
1492	682393905736888321	Kreg	None	None	None		
1493	682389078323662849	Brody	None	None	None		
1494	682303737705140231	Todo	None	None	None		
1495	682259524040966145	Jax	None	None	None		
1496	682242692827447297	Samson	None	None	None		
1497	682088079302213632	None	None	None	None		
1498	682059653698686977	Tess	None	None	None		
1499	682047327939461121	None	None	None	None		
1500	682032003584274432	Ulysses	None	None	None		
1501	682003177596559360	None	None	None	None		
1502	681981167097122816	Jimothy	None	None	None		
1503	681891461017812993	Charlie	None	pupper	None		
1504	681694085539872773	Bo	None	pupper	None		
1505	681679526984871937	None	None	pupper	None		
1506	681654059175129088	Toffee	None	pupper	None		
1507	681610798867845120	None	None	None	None		
1508	681579835668455424	Apollo	None	None	None		
1509	681523177663676416	Carly	None	None	None		
1510	681340665377193984	None	None	None	None		
1511	681339448655802368	Asher	None	None	None		
1512	681320187870711809	Glacier	None	None	None		
1513	681302363064414209	Chuck	None	None	None		
1514	681297372102656000	actually	None	None	None		
1515	681281657291280384	Sarge	None	None	None		
1516	681261549936340994	Panda	None	None	None		
1517	681242418453299201	Champ	None	None	None		
1518	681231109724700672	None	None	pupper	None		
1519	681193455364796417	Aspen	None	None	None		
1520	680970795137544192	None	None	None	None		
1521	680959110691590145	Ozzie	None	None	None		
1522	680940246314430465	Alice	None	None	None		
1523	680934982542561280	Sadie	None	None	None		
1524	680913438424612864	Griswold	None	None	None		
1525	680889648562991104	Cheesy	None	None	None		
1526	680836378243002368	Ellie	None	pupper	None		
1527	680805554198020098	None	None	None	None		
1528	680801747103793152	None	None	None	None		
1529	680798457301471234	Moofasa	None	None	None		
1530	680609293079592961	Brody	None	None	None		
1531	680583894916304897	Penny	None	None	None		
1532	680497766108381184	Percy	None	None	None		
1533	680494726643068929	None	None	None	None		
1534	680473011644985345	Hector	None	pupper	None		
1535	680440374763077632	None	None	None	None		
1536	680221482581123072	CeCe	None	None	None		
1537	680206703334408192	Toby	None	None	None		
1538	680191257256136705	None	None	pupper	None		
1539	680176173301628928	None	None	pupper	None		
1540	680161097740095489	Goliath	None	None	None		
1541	680145970311643136	Kawhi	None	pupper	None		
1542	680130881361686529	Reggie	None	None	None		
1543	680115823365742593	Ozzy	None	None	None		
1544	680100725817409536	None	None	pupper	None		
1545	680085611152338944	by	None	None	None		
1546	680070545539371008	Emmie	None	None	None		
1547	680055455951884288	Sammy	None	None	None		
1548	679877062409191424	Penelope	None	None	None		
1549	679872969355714560	Rocco	None	None	None		
1550	679862121895714818	None	None	None	None		
1551	679854723806179328	Bruce	None	None	None		
1552	679844490799091713	Willie	None	None	None		
1553	679828447187857408	None	None	pupper	None		
1554	679777920601223168	Rinna	None	pupper	None		
1555	679736210798047232	None	None	None	None		
1556	679729593985699840	Hunter	None	None	None		
1557	679722016581222400	Mike	None	None	None		
1558	679530280114372609	a	None	None	None		
1559	679527802031484928	None	None	pupper	None		
1560	679511351870550016	William	None	None	None		
1561	679503373272485890	Dwight	None	pupper	None		
1562	679475951516934144	Evy	None	None	None		
1563	679462823135686656	Hurley	None	None	None		
1564	679405845277462528	None	None	None	None		
1565	679158373988876288	Rubio	None	None	None		
1566	679148763231985668	None	None	None	None		
1567	679132435750195208	Louis	None	None	None		
1568	679111216690831360	officially	None	None	None		
1569	679062614270468097	Chompsky	None	None	None		
1570	679047485189439488	None	None	None	None		
1571	679001094530465792	Rascal	None	None	None		
1572	678991772295516161	None	None	None	None		
1573	678969228704284672	Lola	None	None	None		
1574	678800283649069056	None	None	pupper	None		
1575	678798276842360832	Linda	None	None	None		
1576	678774928607469569	Tug	None	None	None		
1577	678767140346941444	Mia	None	None	None		
1578	678764513869611008	Wilson	None	None	None		
1579	678755239630127104	Dash	None	None	None		
1580	678740035362037760	Tango	None	None	None		
1581	678708137298427904	None	None	pupper	None		
1582	678675843183484930	None	None	None	None		
1583	678643457146150913	Grizz	None	None	None		
1584	678446151570427904	None	None	None	None		
1585	678424312106393600	Crystal	None	None	None		
1586	678410210315247616	Jerome	None	None	None		
1587	678399652199309312	None	None	None	None		
1588	678396796259975168	None	None	None	None		
1589	678389028614488064	Bella	None	pupper	None		
1590	678380236862578688	Crumpet	None	None	None		
1591	678341075375947776	None	None	pupper	None		
1592	678334497360859136	Rosie	None	None	None		
1593	678278586130948096	None	None	pupper	None		
1594	678255464182861824	Jessifer	None	None	None		
1595	678023323247357953	None	None	None	None		
1596	678021115718029313	Reese	None	None	None		
1597	677961670166224897	Izzy	None	None	None		
1598	677918531514703872	None	None	None	None		
1599	677895101218201600	None	None	None	None		
1600	677716515794329600	None	None	None	None		
1601	677700003327029250	Ralph	None	None	None		
1602	677698403548192770	Sadie	None	None	None		
1603	677687604918272002	None	None	None	None		
1604	677673981332312066	None	None	None	None		
1605	677662372920729601	None	None	None	None		
1606	677644091929329666	a	None	None	None		
1607	677573743309385728	Sandy	None	None	None		
1608	677565715327688705	None	None	None	None		
1609	677557565589463040	None	None	pupper	None		
1610	677547928504967168	None	None	None	None		
1611	677530072887205888	Axel	None	None	None		
1612	677335745548390400	None	None	None	None		
1613	677334615166730240	None	None	None	None		
1614	677331501395156992	Humphrey	None	None	None		
1615	677328882937298944	Derek	None	None	None		
1616	677314812125323265	Tassy	None	None	None		
1617	677301033169788928	Juckson	None	None	None		
1618	677269281705472000	the	None	pupper	None		
1619	677228873407442944	Chuq	None	None	None		
1620	677187300187611136	None	None	None	None		
1621	676975532580409345	Cooper	None	None	None		
1622	676957860086095872	None	None	None	None		
1623	676949632774234114	Tyrus	None	None	None		
1624	676948236477857792	Karl	None	None	None		
1625	676946864479084545	None	None	None	None		
1626	676942428000112642	None	None	None	None		
1627	676936541936185344	None	None	pupper	None		
1628	676916996760600576	None	None	pupper	None		
1629	676897532954456065	None	None	None	None		
1630	676864501615042560	Ash	None	None	None		
1631	676821958043033607	None	None	None	None		
1632	676819651066732545	None	None	pupper	None		
1633	676811746707918848	Penny	None	None	None		
1634	676776431406465024	None	None	None	None		
1635	676617503762681856	None	None	pupper	None		
1636	676613908052996102	the	None	None	None		
1637	676606785097199616	None	None	None	None		
1638	676603393314578432	Godzilla	None	pupper	None		
1639	676593408224403456	None	None	pupper	None		
1640	676590572941893632	None	None	None	None		
1641	676588346097852417	Bubbles	None	None	None		
1642	676582956622721024	Vinnie	None	None	None		
1643	676575501977128964	None	None	pupper	None		
1644	676533798876651520	None	None	None	None		
1645	676496375194980353	Griffin	None	None	None		
1646	676470639084101634	None	None	pupper	None		
1647	676440007570247681	None	None	None	None		
1648	676430933382295552	Duke	None	None	None		
1649	676263575653122048	None	None	pupper	None		
1650	676237365392908289	Winston	None	None	None		
1651	676219687039057920	Kenneth	None	None	None		
1652	676215927814406144	Herm	None	None	None		
1653	676191832485810177	None	None	None	None		
1654	676146341966438401	Bert	None	None	None		
1655	676121918416756736	None	None	None	None		
1656	676101918813499392	Striker	None	None	None		
1657	676098748976615425	None	None	None	None		
1658	676089483918516224	None	None	None	None		
1659	675898130735476737	None	None	pupper	None		
1660	675891555769696257	Donny	None	None	None		
1661	675888385639251968	None	None	None	None		
1662	675878199931371520	None	None	None	None		
1663	675870721063669760	None	None	None	None		
1664	675853064436391936	None	None	None	None		
1665	675849018447167488	None	None	None	None		
1666	675845657354215424	Pepper	None	pupper	None		
1667	675822767435051008	None	None	None	None		
1668	675820929667219457	None	None	None	None		
1669	675798442703122432	Bernie	None	None	None		
1670	675781562965868544	Buddah	None	None	None		
1671	675740360753160193	None	None	pupper	None		
1672	675710890956750848	Lenny	None	None	None		
1673	675707330206547968	None	None	None	None		
1674	675706639471788032	a	None	None	None		
1675	675534494439489536	a	None	None	None		
1676	675531475945709568	Ellie	None	None	None		
1677	675522403582218240	Sammy	None	None	None		
1678	675517828909424640	None	None	None	None		
1679	675501075957489664	None	None	None	None		
1680	675497103322386432	Reggie	None	None	None		
1681	675489971617296384	None	None	None	None		
1682	675483430902214656	None	None	None	None		
1683	675432746517426176	None	None	None	None		
1684	675372240448454658	None	None	None	None		
1685	675362609739206656	Daisy	None	None	None		
1686	675354435921575936	None	None	None	None		
1687	675349384339542016	None	None	None	None		
1688	675334060156301312	None	None	pupper	None		
1689	675166823650848770	Arnold	None	None	None		
1690	675153376133427200	None	None	None	None		
1691	675149409102012420	None	None	None	None		
1692	675147105808306176	None	None	None	None		
1693	675146535592706048	Coops	None	None	None		
1694	675145476954566656	None	None	None	None		
1695	675135153782571009	Steven	None	None	None		
1696	675113801096802304	Zuzu	None	pupper	None		
1697	675111688094527488	Oliver	None	None	None		
1698	675109292475830276	a	None	None	None		
1699	675047298674663426	a	None	None	None		
1700	675015141583413248	Moe	None	None	None		
1701	675006312288268288	Mollie	None	pupper	None		
1702	675003128568291329	Laela	None	None	None		
1703	674999807681908736	None	None	None	None		
1704	674805413498527744	None	None	None	None		
1705	674800520222154752	Tedders	None	None	None		
1706	674793399141146624	None	None	None	None		
1707	674790488185167872	None	None	None	None		
1708	674788554665512960	Maggie	None	None	None		
1709	674781762103414784	None	None	None	None		
1710	674774481756377088	Superpup	None	pupper	None		
1711	674767892831932416	None	None	None	None		
1712	674764817387900928	None	None	None	None		
1713	674754018082705410	None	None	None	None		
1714	674752233200820224	None	None	None	None		
1715	674743008475090944	Sophie	None	None	None		
1716	674742531037511680	None	None	None	None		
1717	674739953134403584	None	None	None	None		
1718	674737130913071104	Rufio	None	pupper	None		
1719	674690135443775488	Patrick	None	None	None		
1720	674670581682434048	Jeb	None	None	None		
1721	674664755118911488	Rodman	None	None	None		
1722	674646392044941312	None	None	None	None		
1723	674644256330530816	None	None	None	None		
1724	674638615994089473	None	None	pupper	None		
1725	674632714662858753	None	None	None	None		
1726	674606911342424069	None	None	None	None		
1727	674468880899788800	Louis	None	None	None		
1728	674447403907457024	None	None	pupper	None		
1729	674436901579923456	Bailey	None	None	None		
1730	674422304705744896	Ava	None	None	None		
1731	674416750885273600	Jonah	None	None	None		
1732	674410619106390016	Lenny	None	None	None		
1733	674394782723014656	Gary	None	None	None		
1734	674372068062928900	Chesney	None	None	None		
1735	674330906434379776	None	None	None	None		
1736	674318007229923329	Lennon	None	pupper	None		
1737	674307341513269249	life	None	None	None		
1738	674291837063053312	Kenny	None	None	None		
1739	674271431610523648	None	None	None	None		
1740	674269164442398721	Bob	None	None	None		
1741	674265582246694913	Henry	None	None	None		
1742	674262580978937856	Gus	None	pupper	None		
1743	674255168825880576	Bobbay	None	None	None		
1744	674082852460433408	a	None	None	None		
1745	674075285688614912	Mitch	None	None	None		
1746	674063288070742018	Earl	None	None	None		
1747	674053186244734976	Stanley	None	None	None		
1748	674051556661161984	Lucy	None	None	None		
1749	674045139690631169	None	None	None	None		
1750	674042553264685056	None	None	None	None		
1751	674038233588723717	Kaiya	None	pupper	None		
1752	674036086168010753	Daisy	None	None	None		
1753	674024893172875264	None	None	None	None		
1754	674019345211760640	Acro	None	None	None		
1755	674014384960745472	Aiden	None	None	None		
1756	674008982932058114	None	None	None	None		
1757	673956914389192708	one	None	pupper	None		
1758	673919437611909120	Obie	None	pupper	None		
1759	673906403526995968	None	None	None	None		
1760	673887867907739649	None	None	None	None		
1761	673716320723169284	None	None	None	None		
1762	673715861853720576	a	None	None	None		
1763	673711475735838725	None	None	None	None		
1764	673709992831262724	None	None	None	None		
1765	673708611235921920	Riley	None	None	None		
1766	673707060090052608	Raymond	None	pupper	None		
1767	673705679337693185	Dot	None	None	None		
1768	673700254269775872	None	None	None	None		
1769	673697980713705472	Pickles	None	pupper	None		
1770	673689733134946305	None	None	None	None		
1771	673688752737402881	Larry	None	None	None		
1772	673686845050527744	George	None	None	None		
1773	673680198160809984	Shnuggles	None	None	None		
1774	673662677122719744	Kendall	None	None	None		
1775	673656262056419329	Albert	None	pupper	None		
1776	673636718965334016	a	None	None	None		
1777	673612854080196609	Jeffri	None	pupper	None		
1778	673583129559498752	Sandy	None	None	None		
1779	673580926094458881	None	None	None	None		
1780	673576835670777856	None	None	None	None		
1781	673363615379013632	None	None	pupper	None		
